name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;420;0;420;3045;1071;3045;1071;0
header;205;170;205;204;1836;204;1836;170
A;590;157;590;161;596;161;596;157
D;468;233;468;260;502;260;502;233
A;1007;238;1007;268;1033;268;1033;238
D;866;466;866;492;899;492;899;466
B;1014;911;1014;938;1033;938;1033;911
A;987;1399;987;1414;995;1414;995;1399
C;1015;1582;1015;1612;1037;1612;1037;1582
B;815;2173;815;2192;829;2192;829;2173
D;1015;2444;1015;2471;1036;2471;1036;2444
A;583;2951;583;2953;584;2953;584;2951
A;621;2954;621;2955;622;2955;622;2954
