name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;148;0;308;3041;883;3041;906;0
header;75;144;75;193;1691;193;1691;144
A;223;88;223;88;223;88;223;88
A;870;215;870;242;890;242;890;215
A;716;263;716;268;722;268;722;263
A;358;455;358;467;365;467;365;455
A;288;524;288;525;291;525;291;524
B;865;892;865;919;884;919;884;892
A;626;1357;626;1362;634;1362;634;1357
C;859;1566;859;1594;879;1594;879;1566
B;561;2092;561;2108;570;2108;570;2092
A;660;2185;660;2201;669;2201;669;2185
A;425;2232;425;2248;433;2248;433;2232
D;856;2236;856;2264;879;2264;879;2236
A;562;2243;562;2243;562;2243;562;2243
A;688;2721;688;2721;689;2721;689;2721
